feature,family,cohort,n,train_mean,train_std,normalizer_std,std_floor_applied,mean,standardized_mean,max_abs_z,outside_train_range,abs_z_above3,abs_z_above5
graph.degree_mean,graph,train,75,4.729549345759665,1.1866037338805964,1.1866037338805964,False,4.729549345759665,1.410908427127803e-17,3.1926567631463834,0,1,0
graph.degree_mean,graph,all_scored_candidates,239,4.729549345759665,1.1866037338805964,1.1866037338805964,False,4.980746755904885,0.2116944376398677,3.9831361158634335,6,2,0
graph.degree_mean,graph,selected,224,4.729549345759665,1.1866037338805964,1.1866037338805964,False,5.033963474503556,0.2565423654519899,3.9831361158634335,5,2,0
graph.degree_mean,graph,first_scored,219,4.729549345759665,1.1866037338805964,1.1866037338805964,False,5.013865907467427,0.23960531522848882,3.9831361158634335,6,2,0
graph.degree_std,graph,dev,50,31.0651576659005,3.930761790737412,3.930761790737412,False,32.29618738422457,0.3131784076117032,2.4919633033827893,0,0,0
graph.degree_std,graph,train,75,31.0651576659005,3.930761790737412,3.930761790737412,False,31.0651576659005,-4.2831479104184685e-16,2.895110223364243,0,0,0
graph.degree_std,graph,all_scored_candidates,239,31.0651576659005,3.930761790737412,3.930761790737412,False,35.097558195186444,1.0258572622711544,4.94224080995182,16,10,0
graph.degree_std,graph,selected,224,31.0651576659005,3.930761790737412,3.930761790737412,False,35.32437402433367,1.0835600286106741,4.94224080995182,15,10,0
graph.degree_std,graph,first_scored,219,31.0651576659005,3.930761790737412,3.930761790737412,False,35.14093773426735,1.036893173728095,4.94224080995182,16,10,0
graph.density,graph,dev,50,0.0028280398151986114,0.0007912820035540041,0.0007912820035540041,False,0.003053740881204356,0.2852346761230754,1.9666558607258249,0,0,0
graph.density,graph,train,75,0.0028280398151986114,0.0007912820035540041,0.0007912820035540041,False,0.0028280398151986114,-2.6080989220152635e-16,3.1038988553519844,0,1,0
graph.density,graph,all_scored_candidates,239,0.0028280398151986114,0.0007912820035540041,0.0007912820035540041,False,0.002385150138932406,-0.5597115494564372,2.7062781330984165,5,0,0
graph.density,graph,selected,224,0.0028280398151986114,0.0007912820035540041,0.0007912820035540041,False,0.0024231984856710152,-0.5116271161346664,2.3240277108738145,3,0,0
graph.density,graph,first_scored,219,0.0028280398151986114,0.0007912820035540041,0.0007912820035540041,False,0.0024185738347616377,-0.5174716202287901,2.7062781330984165,5,0,0
graph.edge_abs_effective_count,graph,dev,50,199.94392495768082,62.19431095019961,62.19431095019961,False,231.27948097838396,0.5038331567945855,2.568614116035937,1,0,0
graph.edge_abs_effective_count,graph,train,75,199.94392495768082,62.19431095019961,62.19431095019961,False,199.94392495768082,-1.271957076702061e-16,3.350209336451093,0,1,0
graph.edge_abs_effective_count,graph,all_scored_candidates,239,199.94392495768082,62.19431095019961,62.19431095019961,False,229.91185405288104,0.4818435743937452,4.0984773417603995,5,5,0
graph.edge_abs_effective_count,graph,selected,224,199.94392495768082,62.19431095019961,62.19431095019961,False,231.5718704442028,0.5085343820570212,4.0984773417603995,5,5,0
graph.edge_abs_effective_count,graph,first_scored,219,199.94392495768082,62.19431095019961,62.19431095019961,False,230.68391352317133,0.4942572414718882,4.0984773417603995,5,5,0
graph.edge_abs_hhi,graph,dev,50,0.005540402321503671,0.001967955460525497,0.001967955460525497,False,0.004855733965345128,-0.3479084612899311,5.389682274550571,1,1,1
graph.edge_abs_hhi,graph,train,75,0.005540402321503671,0.001967955460525497,0.001967955460525497,False,0.005540402321503671,-6.147859998861804e-17,5.157399549545011,0,1,1
graph.edge_abs_hhi,graph,all_scored_candidates,239,0.005540402321503671,0.001967955460525497,0.001967955460525497,False,0.004901483301507457,-0.3246613212605966,5.715184801045961,5,4,3
graph.edge_abs_hhi,graph,selected,224,0.005540402321503671,0.001967955460525497,0.001967955460525497,False,0.004848491069011709,-0.35158887808731387,5.715184801045961,5,3,3
graph.edge_abs_hhi,graph,first_scored,219,0.005540402321503671,0.001967955460525497,0.001967955460525497,False,0.004917984199186389,-0.3162765290181311,5.715184801045961,5,4,3
graph.edge_abs_sum,graph,dev,50,89.43371834926249,34.287218372457026,34.287218372457026,False,106.10203368729911,0.4861378708815384,2.861511418093127,1,0,0
graph.edge_abs_sum,graph,train,75,89.43371834926249,34.287218372457026,34.287218372457026,False,89.43371834926249,-4.464021744846984e-17,3.4569839431397154,0,1,0
graph.edge_abs_sum,graph,all_scored_candidates,239,89.43371834926249,34.287218372457026,34.287218372457026,False,105.29285647232122,0.46253790408960094,3.8554536044493264,2,3,0
graph.edge_abs_sum,graph,selected,224,89.43371834926249,34.287218372457026,34.287218372457026,False,106.18598915866129,0.4885864647117573,3.8554536044493264,1,3,0
graph.edge_abs_sum,graph,first_scored,219,89.43371834926249,34.287218372457026,34.287218372457026,False,105.79646954064361,0.47722597422849994,3.8554536044493264,2,3,0
graph.edge_abs_top10_share,graph,dev,50,0.14663139604940917,0.037582764510809094,0.037582764510809094,False,0.13084280541800652,-0.42010189609286763,4.563156735711405,1,1,0
graph.edge_abs_top10_share,graph,train,75,0.14663139604940917,0.037582764510809094,0.037582764510809094,False,0.14663139604940917,-1.230034592699288e-16,4.320492506802305,0,1,0
graph.edge_abs_top10_share,graph,all_scored_candidates,239,0.14663139604940917,0.037582764510809094,0.037582764510809094,False,0.13331984419507598,-0.3541929931872015,4.3072289007060744,2,4,0
graph.edge_abs_top10_share,graph,selected,224,0.14663139604940917,0.037582764510809094,0.037582764510809094,False,0.1320542281390281,-0.38786843118442144,4.3072289007060744,2,3,0
graph.edge_abs_top10_share,graph,first_scored,219,0.14663139604940917,0.037582764510809094,0.037582764510809094,False,0.13337468248713827,-0.35273385911933547,4.3072289007060744,2,4,0
graph.edge_abs_top1_share,graph,dev,50,0.021240935260637295,0.007133332006385886,0.007133332006385886,False,0.018442074074129986,-0.39236379072244465,4.104385706399244,0,1,0
graph.edge_abs_top1_share,graph,train,75,0.021240935260637295,0.007133332006385886,0.007133332006385886,False,0.021240935260637295,-3.7003097345481945e-17,4.499457114272361,0,1,0
graph.edge_abs_top1_share,graph,all_scored_candidates,239,0.021240935260637295,0.007133332006385886,0.007133332006385886,False,0.019459232071736193,-0.24977152154225954,8.011770466941776,6,5,3
graph.edge_abs_top1_share,graph,selected,224,0.021240935260637295,0.007133332006385886,0.007133332006385886,False,0.019267150495111473,-0.2766988503771946,8.011770466941776,6,4,3
graph.edge_abs_top1_share,graph,first_scored,219,0.021240935260637295,0.007133332006385886,0.007133332006385886,False,0.019523976902368397,-0.2406951417278554,8.011770466941776,6,5,3
graph.edge_count,graph,dev,50,1995.9066666666668,494.51533642098053,494.51533642098053,False,2206.14,0.42513005735045956,2.540049298418567,0,0,0
graph.edge_count,graph,train,75,1995.9066666666668,494.51533642098053,494.51533642098053,False,1995.9066666666668,-1.7395807017095422e-16,2.9141529639164347,0,0,0
graph.edge_count,graph,all_scored_candidates,239,1995.9066666666668,494.51533642098053,494.51533642098053,False,2616.0376569037658,1.2540177110082222,5.840250282702459,34,31,3
graph.edge_count,graph,selected,224,1995.9066666666668,494.51533642098053,494.51533642098053,False,2627.6026785714284,1.2774042893727353,5.840250282702459,34,31,3
graph.edge_count,graph,first_scored,219,1995.9066666666668,494.51533642098053,494.51533642098053,False,2610.744292237443,1.243313564389367,5.840250282702459,32,29,3
graph.edge_negative_abs_sum,graph,dev,50,45.4711311361116,17.862057222168538,17.862057222168538,False,53.998047111517806,0.4773759186496996,2.869718839242455,1,0,0
graph.edge_negative_abs_sum,graph,train,75,45.4711311361116,17.862057222168538,17.862057222168538,False,45.4711311361116,1.5404344466674047e-16,3.368857530734533,0,1,0
graph.edge_negative_abs_sum,graph,all_scored_candidates,239,45.4711311361116,17.862057222168538,17.862057222168538,False,55.68349575240728,0.5717350744807351,3.923388755337304,7,5,0
graph.edge_negative_abs_sum,graph,selected,224,45.4711311361116,17.862057222168538,17.862057222168538,False,56.27534914543977,0.6048697456818743,3.923388755337304,6,5,0
graph.edge_negative_abs_sum,graph,first_scored,219,45.4711311361116,17.862057222168538,17.862057222168538,False,55.88499036631724,0.5830156683901466,3.923388755337304,7,5,0
graph.edge_negative_fraction,graph,dev,50,0.5015891747259534,0.019646380340309896,0.019646380340309896,False,0.49727288391795954,-0.21969903530462753,1.9853092547699673,0,0,0
graph.edge_negative_fraction,graph,train,75,0.5015891747259534,0.019646380340309896,0.019646380340309896,False,0.5015891747259534,2.2627964317104937e-15,2.057945912141524,0,0,0
graph.edge_negative_fraction,graph,all_scored_candidates,239,0.5015891747259534,0.019646380340309896,0.019646380340309896,False,0.50515431736081,0.18146562232340155,2.9985587295780367,10,0,0
graph.edge_negative_fraction,graph,selected,224,0.5015891747259534,0.019646380340309896,0.019646380340309896,False,0.5050687057533864,0.17710799481437708,2.9985587295780367,8,0,0
graph.edge_negative_fraction,graph,first_scored,219,0.5015891747259534,0.019646380340309896,0.019646380340309896,False,0.5053708469350878,0.192486969285392,2.9985587295780367,8,0,0
graph.edge_positive_sum,graph,dev,50,43.96258721315088,16.74157283818869,16.74157283818869,False,52.103986575781306,0.4862983568699907,2.79867281301532,1,0,0
graph.edge_positive_sum,graph,train,75,43.96258721315088,16.74157283818869,16.74157283818869,False,43.96258721315088,1.618612651318093e-16,3.485672340658585,0,1,0
graph.edge_positive_sum,graph,all_scored_candidates,239,43.96258721315088,16.74157283818869,16.74157283818869,False,49.60936071991394,0.3372905019940763,3.7101045289065713,1,2,0
graph.edge_positive_sum,graph,selected,224,43.96258721315088,16.74157283818869,16.74157283818869,False,49.91064001322151,0.3552863794555018,3.7101045289065713,1,2,0
graph.edge_positive_sum,graph,first_scored,219,43.96258721315088,16.74157283818869,16.74157283818869,False,49.91147917432638,0.35533650384423043,3.7101045289065713,1,2,0
graph.edge_signed_mean,graph,dev,50,-0.000745401013351347,0.0022860991090754602,0.0022860991090754602,False,-0.0007573728752751908,-0.005236807921545219,2.064505598017578,0,0,0
graph.edge_signed_mean,graph,train,75,-0.000745401013351347,0.0022860991090754602,0.0022860991090754602,False,-0.000745401013351347,5.088522196198634e-19,3.0482069914958916,0,1,0
graph.edge_signed_mean,graph,all_scored_candidates,239,-0.000745401013351347,0.0022860991090754602,0.0022860991090754602,False,-0.0021185344211236148,-0.6006447412192849,4.005284116356073,14,12,0
graph.edge_signed_mean,graph,selected,224,-0.000745401013351347,0.0022860991090754602,0.0022860991090754602,False,-0.002227216013028722,-0.6481849338004632,4.005284116356073,14,12,0
graph.edge_signed_mean,graph,first_scored,219,-0.000745401013351347,0.0022860991090754602,0.0022860991090754602,False,-0.0020828121237738825,-0.5850188669044224,4.005284116356073,13,11,0
graph.edge_signed_std,graph,dev,50,0.138703332977763,0.02558500611081406,0.02558500611081406,False,0.1457745079161723,0.2763796462577559,2.1642477877516066,1,0,0
graph.edge_signed_std,graph,train,75,0.138703332977763,0.02558500611081406,0.02558500611081406,False,0.138703332977763,-3.9946055722476597e-16,2.1713351305793718,0,0,0
graph.edge_signed_std,graph,all_scored_candidates,239,0.138703332977763,0.02558500611081406,0.02558500611081406,False,0.1338756016469415,-0.1886937728258328,2.44465197712646,7,0,0
graph.edge_signed_std,graph,selected,224,0.138703332977763,0.02558500611081406,0.02558500611081406,False,0.13441537613455068,-0.16759647524179871,2.2284122188368225,4,0,0
graph.edge_signed_std,graph,first_scored,219,0.138703332977763,0.02558500611081406,0.02558500611081406,False,0.13429704068158796,-0.17222166283996437,2.44465197712646,7,0,0
graph.edge_signed_sum,graph,dev,50,-1.5085439229607194,4.801390932661744,4.801390932661744,False,-1.8940605357364984,-0.08029269396775836,2.404278742228928,0,0,0
graph.edge_signed_sum,graph,train,75,-1.5085439229607194,4.801390932661744,4.801390932661744,False,-1.5085439229607194,-5.116277771814263e-17,3.935262347490745,0,1,0
graph.edge_signed_sum,graph,all_scored_candidates,239,-1.5085439229607194,4.801390932661744,4.801390932661744,False,-6.074135032493344,-0.9508892680400013,5.53860010379865,10,23,1
graph.edge_signed_sum,graph,selected,224,-1.5085439229607194,4.801390932661744,4.801390932661744,False,-6.36470913221826,-1.0114080018402984,5.53860010379865,10,22,1
graph.edge_signed_sum,graph,first_scored,219,-1.5085439229607194,4.801390932661744,4.801390932661744,False,-5.973511191990855,-0.9299320408711012,5.53860010379865,9,19,1
graph.empty_after_pruning,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.empty_after_pruning,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.empty_after_pruning,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.empty_after_pruning,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.empty_after_pruning,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.error_influence_fraction,graph,dev,50,0.40541803746157806,0.011722965115680753,0.011722965115680753,False,0.40754741696872,0.181641716590423,3.0929688527987773,1,1,0
graph.error_influence_fraction,graph,train,75,0.40541803746157806,0.011722965115680753,0.011722965115680753,False,0.40541803746157806,-1.2621732362975517e-15,3.3867455816576735,0,1,0
graph.error_influence_fraction,graph,all_scored_candidates,239,0.40541803746157806,0.011722965115680753,0.011722965115680753,False,0.40510848985899733,-0.02640523105939085,3.4634744005714615,2,2,0
graph.error_influence_fraction,graph,selected,224,0.40541803746157806,0.011722965115680753,0.011722965115680753,False,0.40498140153404466,-0.0372462020678855,3.4634744005714615,1,2,0
graph.error_influence_fraction,graph,first_scored,219,0.40541803746157806,0.011722965115680753,0.011722965115680753,False,0.40528123434898183,-0.01166966814677778,3.031551084326068,0,1,0
graph.error_node_count,graph,dev,50,96.0,0.0,1.0,True,96.0,0.0,0.0,0,0,0
graph.error_node_count,graph,train,75,96.0,0.0,1.0,True,96.0,0.0,0.0,0,0,0
graph.error_node_count,graph,all_scored_candidates,239,96.0,0.0,1.0,True,96.0,0.0,0.0,0,0,0
graph.error_node_count,graph,selected,224,96.0,0.0,1.0,True,96.0,0.0,0.0,0,0,0
graph.error_node_count,graph,first_scored,219,96.0,0.0,1.0,True,96.0,0.0,0.0,0,0,0
graph.feature_node_count,graph,dev,50,3.8666666666666667,1.2364824660660938,1.2364824660660938,False,4.4,0.43133109281375365,2.5340701702808026,0,0,0
graph.feature_node_count,graph,train,75,3.8666666666666667,1.2364824660660938,1.2364824660660938,False,3.8666666666666667,-2.590520390792032e-17,2.5340701702808026,0,0,0
graph.feature_node_count,graph,all_scored_candidates,239,3.8666666666666667,1.2364824660660938,1.2364824660660938,False,4.518828451882845,0.5274331040787427,4.960307567358167,16,16,0
graph.feature_node_count,graph,selected,224,3.8666666666666667,1.2364824660660938,1.2364824660660938,False,4.459821428571429,0.4797114218626177,4.960307567358167,10,10,0
graph.feature_node_count,graph,first_scored,219,3.8666666666666667,1.2364824660660938,1.2364824660660938,False,4.525114155251141,0.5325166402717746,4.960307567358167,14,14,0
graph.graph_missing,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.graph_missing,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.graph_missing,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.graph_missing,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.graph_missing,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.input_logit_min_hops,graph,dev,50,1.0,0.0,1.0,True,1.0,0.0,0.0,0,0,0
graph.input_logit_min_hops,graph,train,75,1.0,0.0,1.0,True,1.0,0.0,0.0,0,0,0
graph.input_logit_min_hops,graph,all_scored_candidates,239,1.0,0.0,1.0,True,1.0,0.0,0.0,0,0,0
graph.input_logit_min_hops,graph,selected,224,1.0,0.0,1.0,True,1.0,0.0,0.0,0,0,0
graph.input_logit_min_hops,graph,first_scored,219,1.0,0.0,1.0,True,1.0,0.0,0.0,0,0,0
graph.input_logit_min_positive_distance,graph,dev,50,77.05227181470661,32.10128552691214,32.10128552691214,False,77.3831388024982,0.01030697002816905,2.9447406089775168,0,0,0
graph.input_logit_min_positive_distance,graph,train,75,77.05227181470661,32.10128552691214,32.10128552691214,False,77.05227181470661,-3.2725558374302463e-17,5.325913177630962,0,1,1
graph.input_logit_min_positive_distance,graph,all_scored_candidates,239,77.05227181470661,32.10128552691214,32.10128552691214,False,92.57453037589445,0.4835400921304146,6.529138520768154,7,17,4
graph.input_logit_min_positive_distance,graph,selected,224,77.05227181470661,32.10128552691214,32.10128552691214,False,93.11825041145262,0.5004777326838541,6.529138520768154,7,16,4
graph.input_logit_min_positive_distance,graph,first_scored,219,77.05227181470661,32.10128552691214,32.10128552691214,False,93.08778312155786,0.49952863393610414,6.529138520768154,7,15,3
graph.input_logit_path_missing,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.input_logit_path_missing,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.input_logit_path_missing,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.input_logit_path_missing,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.input_logit_path_missing,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.input_logit_reachability_missing,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.input_logit_reachability_missing,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.input_logit_reachability_missing,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.input_logit_reachability_missing,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.input_logit_reachability_missing,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.input_logit_reachable_logit_fraction,graph,dev,50,1.0,0.0,1.0,True,1.0,0.0,0.0,0,0,0
graph.input_logit_reachable_logit_fraction,graph,train,75,1.0,0.0,1.0,True,1.0,0.0,0.0,0,0,0
graph.input_logit_reachable_logit_fraction,graph,all_scored_candidates,239,1.0,0.0,1.0,True,1.0,0.0,0.0,0,0,0
graph.input_logit_reachable_logit_fraction,graph,selected,224,1.0,0.0,1.0,True,1.0,0.0,0.0,0,0,0
graph.input_logit_reachable_logit_fraction,graph,first_scored,219,1.0,0.0,1.0,True,1.0,0.0,0.0,0,0,0
graph.layer_0_activation_mean,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_activation_mean,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_activation_mean,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_activation_mean,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_activation_mean,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_feature_count,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_feature_count,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_feature_count,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_feature_count,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_feature_count,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_feature_fraction,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_feature_fraction,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_feature_fraction,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_feature_fraction,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_0_feature_fraction,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_activation_mean,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_activation_mean,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_activation_mean,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_activation_mean,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_activation_mean,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_feature_count,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_feature_count,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_feature_count,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_feature_count,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_feature_count,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_feature_fraction,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_feature_fraction,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_feature_fraction,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_feature_fraction,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_10_feature_fraction,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_activation_mean,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_activation_mean,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_activation_mean,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_activation_mean,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_activation_mean,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_feature_count,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_feature_count,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_feature_count,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_feature_count,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_feature_count,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_feature_fraction,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_feature_fraction,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_feature_fraction,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_feature_fraction,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_11_feature_fraction,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_activation_mean,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_activation_mean,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_activation_mean,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_activation_mean,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_activation_mean,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_feature_count,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_feature_count,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_feature_count,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_feature_count,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_feature_count,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_feature_fraction,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_feature_fraction,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_feature_fraction,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_feature_fraction,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_12_feature_fraction,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_activation_mean,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_activation_mean,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_activation_mean,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_activation_mean,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_activation_mean,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_feature_count,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_feature_count,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_feature_count,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_feature_count,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_feature_count,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_feature_fraction,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_feature_fraction,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_feature_fraction,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_feature_fraction,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_13_feature_fraction,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_14_activation_mean,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_14_activation_mean,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_14_activation_mean,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_14_activation_mean,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_14_activation_mean,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_14_feature_count,graph,dev,50,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_14_feature_count,graph,train,75,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_14_feature_count,graph,all_scored_candidates,239,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_14_feature_count,graph,selected,224,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
graph.layer_14_feature_count,graph,first_scored,219,0.0,0.0,1.0,True,0.0,0.0,0.0,0,0,0
