population,feature,family,finite_n,missing_rate,train_min,train_p25,train_p50,train_p75,train_max,target_min,target_p25,target_p50,target_p75,target_max,median_shift_in_training_IQR,outside_training_range_n,outside_training_range_rate_among_finite,constant_training_feature
full_selected_candidates,graph.layer_5_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_6_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_6_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_6_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_7_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_7_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_7_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_8_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_8_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_8_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_9_activation_mean,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_9_feature_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_9_feature_fraction,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.layer_metadata_missing,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.logit_node_count,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.logit_probabilities_missing,graph,224,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,True
full_selected_candidates,graph.node_count,graph,224,0.0,789.0,801.0,809.0,816.0,1098.0,997.0,1012.0,1017.0,1024.0,1328.0,13.866666666666667,26,0.11607142857142858,False
full_selected_candidates,graph.node_influence_effective_count,graph,224,0.0,3.9224764937916277,3.9567665826787013,3.9730457950144884,3.9953779550915893,4.074854254389468,3.911230326600066,3.948936058908926,3.959726666684674,3.97557910728034,4.042710861449202,-0.3449535071529506,1,0.004464285714285714,False
full_selected_candidates,graph.node_influence_hhi,graph,224,0.0,0.24540755020202046,0.250289232230703,0.25169606684494644,0.2527316393294743,0.25494097965475854,0.24735877342500004,0.2515356822041215,0.25254268397999907,0.2532327657598488,0.2556740249222998,0.34663227742768,1,0.004464285714285714,False
full_selected_candidates,graph.node_influence_missing,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.node_influence_top10_share,graph,224,0.0,0.6179505694460953,0.6349773816190112,0.6446933514414687,0.6589557951328329,0.7003319159375195,0.6072748964120414,0.6321761645635621,0.643566225043197,0.655111800269662,0.6895896916929556,-0.04700587875098224,9,0.04017857142857143,False
full_selected_candidates,graph.node_influence_top1_share,graph,224,0.0,0.49172575654868517,0.49615106455938873,0.4975696946728226,0.49843079999067563,0.49970017285642654,0.49371765218536406,0.4977306065157344,0.4985145847220184,0.49904976856167305,0.4997696114269149,0.4144735552328562,4,0.017857142857142856,False
full_selected_candidates,graph.path_budget_exhausted,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.sampled_hop_statistics_missing,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.sampled_path_missing,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.sampled_path_source_count,graph,224,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,0,0.0,True
full_selected_candidates,graph.sampled_reachable_max_hops,graph,224,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,0,0.0,False
full_selected_candidates,graph.sampled_reachable_mean_hops,graph,224,0.0,1.0,1.25,1.3076923076923077,1.4166666666666667,1.6153846153846154,1.0,1.2307692307692308,1.3076923076923077,1.4,1.6666666666666667,0.0,2,0.008928571428571428,False
full_selected_candidates,graph.sampled_reachable_pair_fraction,graph,224,0.0,0.5,0.625,0.75,0.8125,0.9375,0.375,0.75,0.75,0.875,1.0,0.0,4,0.017857142857142856,False
full_selected_candidates,graph.score_node_count,graph,224,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,True
full_selected_candidates,graph.selected_logit_entropy,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.selected_logit_probability_mass,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.token_node_count,graph,224,0.0,691.0,700.5,708.0,715.0,999.0,897.0,910.0,915.0,922.25,1227.0,14.275862068965518,25,0.11160714285714286,False
full_selected_candidates,graph.top_logit_probability,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.weak_components,graph,224,0.0,116.0,160.5,179.0,216.0,406.0,93.0,183.0,221.5,258.5,433.0,0.7657657657657657,4,0.017857142857142856,False
full_selected_candidates,graph.weighted_path_budget_exhausted,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,graph.weighted_path_missing,graph,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_selected_candidates,hidden.layer_0.input_mean,hidden,224,0.0,-0.00015469810750801116,0.00027606192452367395,0.0003436254628468305,0.0003984055801993236,0.0005447062430903316,3.7672161852242425e-05,0.0004957659693900496,0.0005425041017588228,0.0005801995430374518,0.0006702868267893791,1.625573780787193,109,0.48660714285714285,False
full_selected_candidates,hidden.layer_0.input_rms,hidden,224,0.0,0.2526659071445465,0.26904064416885376,0.269583523273468,0.2701318562030792,0.2713736891746521,0.2538816034793854,0.2676997482776642,0.26821793615818024,0.26856525987386703,0.26952317357063293,-1.2514406663935544,0,0.0,False
full_selected_candidates,hidden.layer_0.output_mean,hidden,224,0.0,5.0744361942633986e-05,5.597196286544204e-05,5.885311111342162e-05,6.121420119598042e-05,7.386654760921374e-05,7.31200270820409e-05,7.791946882207412e-05,7.872842252254486e-05,8.00978177721845e-05,8.737877215025946e-05,3.7913788263575614,223,0.9955357142857143,False
full_selected_candidates,hidden.layer_0.output_rms,hidden,224,0.0,0.010257303714752197,0.011477196123450994,0.011527479626238346,0.011561455205082893,0.01162585150450468,0.01031599473208189,0.011353898327797651,0.011384006589651108,0.011406425386667252,0.011468402110040188,-1.7027605073364835,0,0.0,False
full_selected_candidates,hidden.layer_1.input_mean,hidden,224,0.0,0.0010187756270170212,0.0012885220348834991,0.0013608202571049333,0.0014923750422894955,0.002186504192650318,0.0013375275302678347,0.0015130410029087216,0.001575959613546729,0.001628949714358896,0.0022128720302134752,1.055365133825676,2,0.008928571428571428,False
full_selected_candidates,hidden.layer_1.input_rms,hidden,224,0.0,0.35579726099967957,0.3635186702013016,0.3641526699066162,0.36457309126853943,0.3658079504966736,0.3547650873661041,0.36169684678316116,0.3622356206178665,0.36262140423059464,0.36377909779548645,-1.8181060188521927,11,0.049107142857142856,False
full_selected_candidates,hidden.layer_1.output_mean,hidden,224,0.0,-2.4439494154648855e-05,4.3116690449096495e-06,8.807319318293594e-06,1.0209065294475295e-05,2.3288241209229454e-05,-1.5147704289120156e-05,2.0452310309337918e-05,2.460106770740822e-05,2.7326791951054474e-05,3.5736342397285625e-05,2.6780883835434777,136,0.6071428571428571,False
full_selected_candidates,hidden.layer_1.output_rms,hidden,224,0.0,0.016499988734722137,0.01723355334252119,0.017300650477409363,0.017338812351226807,0.017461257055401802,0.016333989799022675,0.017030951101332903,0.017074355855584145,0.017113939858973026,0.01722041890025139,-2.1498836499411613,13,0.05803571428571429,False
full_selected_candidates,hidden.layer_10.input_mean,hidden,224,0.0,0.009467734023928642,0.010278740432113409,0.010660490021109581,0.0110874786041677,0.01202522125095129,0.009711500257253647,0.011480607790872455,0.011940532363951206,0.012281263247132301,0.013201621361076832,1.5827648391940818,99,0.4419642857142857,False
full_selected_candidates,hidden.layer_10.input_rms,hidden,224,0.0,0.8333509564399719,0.8393421173095703,0.8399445414543152,0.841044157743454,0.8443419337272644,0.8326663374900818,0.8388526886701584,0.839923083782196,0.8409971594810486,0.8463871479034424,-0.012607028418343226,14,0.0625,False
full_selected_candidates,hidden.layer_10.output_mean,hidden,224,0.0,-0.00021662694052793086,-9.553430209052749e-05,-6.982676131883636e-05,-5.38204640179174e-05,-1.394703213009052e-05,-0.000283934292383492,-0.00017842680972535163,-0.0001606238365639001,-0.0001435339727322571,-4.645317676477134e-05,-2.176665572873344,17,0.07589285714285714,False
full_selected_candidates,hidden.layer_10.output_rms,hidden,224,0.0,0.05468376353383064,0.057219794020056725,0.05751146748661995,0.05776733346283436,0.058629997074604034,0.05415649339556694,0.056889697909355164,0.057226452976465225,0.057510774582624435,0.058662038296461105,-0.5205369474550786,13,0.05803571428571429,False
full_selected_candidates,hidden.layer_11.input_mean,hidden,224,0.0,0.013909938745200634,0.01434213388711214,0.014635832980275154,0.01497260807082057,0.015607030130922794,0.01366680022329092,0.014885556185618043,0.015296204946935177,0.015684736892580986,0.016525745391845703,1.0474211057711127,73,0.32589285714285715,False
full_selected_candidates,hidden.layer_11.input_rms,hidden,224,0.0,0.8309611678123474,0.8380435109138489,0.8387242555618286,0.8400869965553284,0.8440743684768677,0.8315733075141907,0.8396629691123962,0.841020405292511,0.8422318249940872,0.8481579422950745,1.1236436821841091,17,0.07589285714285714,False
full_selected_candidates,hidden.layer_11.output_mean,hidden,224,0.0,-0.0006217194604687393,-0.0005739488988183439,-0.000545042974408716,-0.0004928263078909367,-0.00037064767093397677,-0.0005939578404650092,-0.0004923390370095149,-0.0004648643807740882,-0.00042734138696687296,-0.0002922202693298459,0.9883633241740993,13,0.05803571428571429,False
full_selected_candidates,hidden.layer_11.output_rms,hidden,224,0.0,0.05909851938486099,0.06258859857916832,0.06283003836870193,0.06321501359343529,0.0644388273358345,0.05934181436896324,0.06290759146213531,0.06333881244063377,0.06366436555981636,0.06512767821550369,0.8121996764831819,9,0.04017857142857143,False
full_selected_candidates,hidden.layer_12.input_mean,hidden,224,0.0,0.010349947027862072,0.010961925610899925,0.0112818144261837,0.01152446772903204,0.012202305719256401,0.010923052206635475,0.011891783447936177,0.012276751920580864,0.012534287059679627,0.01315227523446083,1.7686453375274203,122,0.5446428571428571,False
full_selected_candidates,hidden.layer_12.input_rms,hidden,224,0.0,0.8305337429046631,0.8383629322052002,0.8390642404556274,0.8402676582336426,0.8446863889694214,0.8315025568008423,0.8403288722038269,0.8417744040489197,0.8431635349988937,0.8480663299560547,1.422862686193516,17,0.07589285714285714,False
full_selected_candidates,hidden.layer_12.output_mean,hidden,224,0.0,0.00018390572222415358,0.00025543608353473246,0.00028771316283382475,0.00034484836214687675,0.0006234300672076643,0.00017235564882867038,0.0002563921152614057,0.000282322071143426,0.0003101340407738462,0.0005590255022980273,-0.060294757879780905,1,0.004464285714285714,False
full_selected_candidates,hidden.layer_12.output_rms,hidden,224,0.0,0.05615608021616936,0.059977851808071136,0.06024615094065666,0.0605428796261549,0.06199919804930687,0.05649695545434952,0.06052069924771786,0.06099952757358551,0.06135321222245693,0.0629657432436943,1.3333443218492353,14,0.0625,False
full_selected_candidates,hidden.layer_13.input_mean,hidden,224,0.0,0.011333080939948559,0.012172429356724024,0.012753484770655632,0.013218329288065434,0.01444665715098381,0.013107267208397388,0.013994110282510519,0.014261740259826183,0.014524700120091438,0.01518619991838932,1.4420648132524032,71,0.3169642857142857,False
full_selected_candidates,hidden.layer_13.input_rms,hidden,224,0.0,0.8341428637504578,0.8416203856468201,0.842161238193512,0.843756765127182,0.8480729460716248,0.8351086378097534,0.8438815921545029,0.8453632593154907,0.8466229289770126,0.8519886136054993,1.4988072818581293,20,0.08928571428571429,False
full_selected_candidates,hidden.layer_13.output_mean,hidden,224,0.0,-0.00012413861986715347,-3.725921851582825e-05,1.6423658962594345e-05,5.890548163733911e-05,0.00014166887558531016,-0.00018348448793403804,-0.00010754719187389128,-7.912025102996267e-05,-5.636609876091825e-05,4.378128869575448e-05,-0.99354451103553,33,0.14732142857142858,False
full_selected_candidates,hidden.layer_13.output_rms,hidden,224,0.0,0.05655954033136368,0.059602513909339905,0.059904973953962326,0.06031922250986099,0.06130259484052658,0.05684151127934456,0.060067751444876194,0.06048203445971012,0.06074993032962084,0.06227387487888336,0.805153594261656,15,0.06696428571428571,False
full_selected_candidates,hidden.layer_14.input_mean,hidden,224,0.0,0.007929450832307339,0.008984627667814493,0.009376599453389645,0.00962737062945962,0.010213238187134266,0.008695176802575588,0.009656399488449097,0.010052404832094908,0.010396894998848438,0.011723661795258522,1.05143956298722,87,0.38839285714285715,False
full_selected_candidates,hidden.layer_14.input_rms,hidden,224,0.0,0.8619008660316467,0.8678495585918427,0.8685198426246643,0.8697302937507629,0.8733075857162476,0.8627892136573792,0.8696620017290115,0.8707500398159027,0.8718304485082626,0.8768354058265686,1.1858113996862472,17,0.07589285714285714,False
full_selected_candidates,hidden.layer_14.output_mean,hidden,224,0.0,-0.00020942767150700092,-6.156206291052513e-05,-2.573122628746205e-06,2.526109619793715e-05,0.00011488430754980072,-0.0002257687592646107,-9.811743075260893e-05,-6.99848860676866e-05,-4.3204657231399324e-05,4.50859843112994e-05,-0.7764260611011339,4,0.017857142857142856,False
full_selected_candidates,hidden.layer_14.output_rms,hidden,224,0.0,0.05837845057249069,0.06138516403734684,0.06177351251244545,0.062272099778056145,0.06364436447620392,0.05860934779047966,0.06181033793836832,0.06238023191690445,0.06283929012715816,0.06459099054336548,0.6840624146838314,8,0.03571428571428571,False
full_selected_candidates,hidden.layer_15.input_mean,hidden,224,0.0,0.010223852470517159,0.010692091658711433,0.011074532754719257,0.011679855640977621,0.012667453847825527,0.009857441298663616,0.010786655358970165,0.01111612282693386,0.01143965614028275,0.012268275953829288,0.04210527308273073,17,0.07589285714285714,False
full_selected_candidates,hidden.layer_15.input_rms,hidden,224,0.0,0.8801658153533936,0.8876829743385315,0.8886169195175171,0.8907442688941956,0.8973099589347839,0.8814151883125305,0.8911875635385513,0.8931823074817657,0.8955403715372086,0.9038026928901672,1.4913259345794392,23,0.10267857142857142,False
full_selected_candidates,hidden.layer_15.output_mean,hidden,224,0.0,0.00014450144954025745,0.00028927433595526963,0.0003194150049239397,0.0003425588656682521,0.0004967488930560648,0.00017044901323970407,0.0003026389531441964,0.000339087302563712,0.00037875967245781794,0.0005127326003275812,0.3691934177844353,1,0.004464285714285714,False
full_selected_candidates,hidden.layer_15.output_rms,hidden,224,0.0,0.06547394394874573,0.0682448297739029,0.06868351995944977,0.06953374668955803,0.07211665064096451,0.06607574224472046,0.06998232752084732,0.07071755081415176,0.07156522385776043,0.07537051290273666,1.5780930717851043,25,0.11160714285714286,False
full_selected_candidates,hidden.layer_16.input_mean,hidden,224,0.0,0.006555717904120684,0.00743234483525157,0.007945787161588669,0.008385952562093735,0.009590636938810349,0.006236916873604059,0.007461353670805693,0.007843134924769402,0.008115168195217848,0.009261886589229107,-0.1076461881859915,14,0.0625,False
full_selected_candidates,hidden.layer_16.input_rms,hidden,224,0.0,0.8810276389122009,0.891566127538681,0.8928647041320801,0.8957252502441406,0.9035944938659668,0.8831756114959717,0.896536260843277,0.8995068669319153,0.9026153236627579,0.9139341115951538,1.597010540495998,30,0.13392857142857142,False
full_selected_candidates,hidden.layer_16.output_mean,hidden,224,0.0,-0.000133611261844635,-4.6168925109668635e-06,2.969641354866326e-05,0.00010283073788741603,0.0002555314567871392,-0.00011659254232654348,9.524171218799893e-05,0.00016739197599235922,0.00022828207147540525,0.0003900999727193266,1.2815132537885014,23,0.10267857142857142,False
full_selected_candidates,hidden.layer_16.output_rms,hidden,224,0.0,0.06520029902458191,0.06929149851202965,0.06983976811170578,0.0706912912428379,0.07402205467224121,0.06593967229127884,0.0710257850587368,0.07217439264059067,0.07329717464745045,0.07742654532194138,1.6678358713413564,24,0.10714285714285714,False
full_selected_candidates,hidden.layer_17.input_mean,hidden,224,0.0,0.009847516193985939,0.010856135282665491,0.011344549246132374,0.011793233919888735,0.012979531660676003,0.009583301842212677,0.011022769380360842,0.011441758833825588,0.011839883867651224,0.013190750032663345,0.10373463777651008,7,0.03125,False
full_selected_candidates,hidden.layer_17.input_rms,hidden,224,0.0,0.9007059335708618,0.9097682237625122,0.9109198451042175,0.9135888516902924,0.9203144311904907,0.9028772711753845,0.9142466485500336,0.916978657245636,0.9196386486291885,0.929762065410614,1.5858158019953355,33,0.14732142857142858,False
full_selected_candidates,hidden.layer_17.output_mean,hidden,224,0.0,-0.0010077845072373748,-0.0007642224372830242,-0.0007106965640559793,-0.0006602386420127004,-0.0005836086347699165,-0.0009333991329185665,-0.0007487621769541875,-0.0007130355515982956,-0.0006833255756646395,-0.0005241105682216585,-0.02249376969013025,3,0.013392857142857142,False
full_selected_candidates,hidden.layer_17.output_rms,hidden,224,0.0,0.07233637571334839,0.07615521177649498,0.07659237086772919,0.07718724757432938,0.07990412414073944,0.07289566099643707,0.07706006802618504,0.07802484557032585,0.07903582230210304,0.08249558508396149,1.3880087353583481,20,0.08928571428571429,False
full_selected_candidates,hidden.layer_18.input_mean,hidden,224,0.0,0.007025924976915121,0.008518969640135765,0.009182720445096493,0.009606835432350636,0.010427698493003845,0.006543188355863094,0.008573352824896574,0.009071601554751396,0.009395246161147952,0.010534322820603848,-0.10214393277213084,9,0.04017857142857143,False
full_selected_candidates,hidden.layer_18.input_rms,hidden,224,0.0,0.9725770354270935,0.9767622649669647,0.9775177240371704,0.9787860214710236,0.9827157855033875,0.9732543230056763,0.9785012453794479,0.9799684286117554,0.9814075082540512,0.9870700240135193,1.2109681029658645,22,0.09821428571428571,False
full_selected_candidates,hidden.layer_18.output_mean,hidden,224,0.0,-0.0019548353739082813,-0.0015432813088409603,-0.0014881107490509748,-0.001416080805938691,-0.001103971735574305,-0.002057714620605111,-0.0016223176789935678,-0.0015324210398830473,-0.0014564878947567195,-0.0012903662864118814,-0.348349965771102,9,0.04017857142857143,False
full_selected_candidates,hidden.layer_18.output_rms,hidden,224,0.0,0.10824823379516602,0.10876719281077385,0.10895057767629623,0.10925145819783211,0.11022819578647614,0.10814855247735977,0.10874971933662891,0.1090376041829586,0.10928982309997082,0.11031905561685562,0.17970829422896442,4,0.017857142857142856,False
full_selected_candidates,hidden.layer_19.input_mean,hidden,224,0.0,-8.755240560276434e-05,0.0014834817848168314,0.001934881554916501,0.0024934719549492,0.003420294262468815,-0.0012140765320509672,0.0011966114107053727,0.001952989841811359,0.0024337944923900068,0.0041557783260941505,0.017929171422019503,35,0.15625,False
full_selected_candidates,hidden.layer_19.input_rms,hidden,224,0.0,1.0149654150009155,1.0178481936454773,1.0188990831375122,1.0208503603935242,1.0267086029052734,1.01665461063385,1.0215842127799988,1.0233715772628784,1.025469958782196,1.0320936441421509,1.4897554002541296,26,0.11607142857142858,False
full_selected_candidates,hidden.layer_19.output_mean,hidden,224,0.0,0.00042650458635762334,0.000540639681275934,0.0005962576251477003,0.0006358948012348264,0.0007937055779621005,0.00047336367424577475,0.0006445382459787652,0.000709063169779256,0.0007838858145987615,0.0009985262295231223,1.1842465232339965,45,0.20089285714285715,False
full_selected_candidates,hidden.layer_19.output_rms,hidden,224,0.0,0.12241172045469284,0.12522108107805252,0.12572331726551056,0.12690308690071106,0.13008928298950195,0.12310101836919785,0.12723546475172043,0.12811999022960663,0.12925248965620995,0.13280647993087769,1.424889814179088,22,0.09821428571428571,False
full_selected_candidates,hidden.layer_2.input_mean,hidden,224,0.0,0.0013042022474110126,0.0017001688247546554,0.0018412285717204213,0.002037556143477559,0.002780435374006629,0.0019445274956524372,0.0021392108174040914,0.002213557716459036,0.0023106129956431687,0.002995327115058899,1.103565913941207,7,0.03125,False
full_selected_candidates,hidden.layer_2.input_rms,hidden,224,0.0,0.42722466588020325,0.4395347982645035,0.44084998965263367,0.4413689523935318,0.44230079650878906,0.42432668805122375,0.4337456002831459,0.4343487471342087,0.43487629294395447,0.4360610842704773,-3.5445453659170676,15,0.06696428571428571,False
full_selected_candidates,hidden.layer_2.output_mean,hidden,224,0.0,-0.0004715434042736888,-0.000452921973192133,-0.000447877828264609,-0.0004435341397766024,-0.0004362208128441125,-0.00047352511319331825,-0.00046358926192624494,-0.0004607541341101751,-0.0004582326946547255,-0.00044795783469453454,-1.3715950502769223,3,0.013392857142857142,False
full_selected_candidates,hidden.layer_2.output_rms,hidden,224,0.0,0.03401051089167595,0.03422984294593334,0.03427816182374954,0.034344734624028206,0.034497544169425964,0.03332066163420677,0.03355658985674381,0.03362295217812061,0.03367687202990055,0.03385285660624504,-5.702846859699751,224,1.0,False
full_selected_candidates,hidden.layer_20.input_mean,hidden,224,0.0,-0.0009371473570354283,0.0006891657831147313,0.001164839486591518,0.0015450259088538587,0.002279470907524228,-0.0012652553850784898,0.0009119106543948874,0.001463203050661832,0.0019097790936939418,0.004673783201724291,0.34861253036253453,40,0.17857142857142858,False
full_selected_candidates,hidden.layer_20.input_rms,hidden,224,0.0,1.0280393362045288,1.0384051203727722,1.0397825241088867,1.0434457659721375,1.0521718263626099,1.0304619073867798,1.0420843064785004,1.0461404919624329,1.0492285788059235,1.060035228729248,1.2613399867562198,23,0.10267857142857142,False
full_selected_candidates,hidden.layer_20.output_mean,hidden,224,0.0,0.0009800863917917013,0.0010730845388025045,0.00111389032099396,0.0011888411245308816,0.001315960311330855,0.0008639470324851573,0.000958800403168425,0.0009862712468020618,0.0010309045028407127,0.0012352237245067954,-1.1024778710332417,100,0.44642857142857145,False
full_selected_candidates,hidden.layer_20.output_rms,hidden,224,0.0,0.10016673058271408,0.10603898391127586,0.10659554600715637,0.10810285806655884,0.11160538345575333,0.10108180344104767,0.10698642767965794,0.10867728665471077,0.10995526425540447,0.11358285695314407,1.0086567740701098,11,0.049107142857142856,False
full_selected_candidates,hidden.layer_21.input_mean,hidden,224,0.0,0.0020877395290881395,0.004132671281695366,0.004521530121564865,0.004957330180332065,0.005796828772872686,0.0013847252121195197,0.003518399375025183,0.004221656126901507,0.004729244508780539,0.007271729409694672,-0.363633976616393,26,0.11607142857142858,False
full_selected_candidates,hidden.layer_21.input_rms,hidden,224,0.0,1.0326532125473022,1.0428133606910706,1.044257402420044,1.0485925674438477,1.0587722063064575,1.034682273864746,1.046923816204071,1.0514540672302246,1.0550379753112793,1.0669301748275757,1.2452686186944997,22,0.09821428571428571,False
full_selected_candidates,hidden.layer_21.output_mean,hidden,224,0.0,-0.0005263558705337346,-0.00041820456681307405,-0.0003588708641473204,-0.0003155401354888454,-0.00024031239445321262,-0.000607085064984858,-0.0004990652960259467,-0.00046294444473460317,-0.00042206123180221766,-0.0002723809448070824,-1.0137257786837959,28,0.125,False
full_selected_candidates,hidden.layer_21.output_rms,hidden,224,0.0,0.10352575033903122,0.11042290180921555,0.11117473989725113,0.11257476732134819,0.11580333858728409,0.1042335107922554,0.11176880449056625,0.1132299117743969,0.11444727331399918,0.11840195208787918,0.9550652053106017,22,0.09821428571428571,False
full_selected_candidates,hidden.layer_22.input_mean,hidden,224,0.0,0.0025784573517739773,0.0034711749758571386,0.003842471167445183,0.004029586678370833,0.004824896343052387,0.0015404259320348501,0.0023983558639883995,0.0028330672066658735,0.0032270653173327446,0.0055533587001264095,-1.807633966543805,80,0.35714285714285715,False
full_selected_candidates,hidden.layer_22.input_rms,hidden,224,0.0,1.134577751159668,1.1389331221580505,1.1399834156036377,1.1429604887962341,1.1501708030700684,1.1357169151306152,1.1421437859535217,1.1448344588279724,1.1474755704402924,1.1556751728057861,1.204519891072697,17,0.07589285714285714,False
full_selected_candidates,hidden.layer_22.output_mean,hidden,224,0.0,-0.00034867474460043013,-0.00014626572374254465,5.449487434816547e-05,0.00011038069351343438,0.0002190487866755575,-0.000582353153731674,-0.0004425957959028892,-0.000385232619009912,-0.00033108899515355006,-0.00011893108603544533,-1.7133591735258609,153,0.6830357142857143,False
full_selected_candidates,hidden.layer_22.output_rms,hidden,224,0.0,0.1426541805267334,0.15351445972919464,0.15429818630218506,0.1557316780090332,0.15996548533439636,0.14277131855487823,0.15310803055763245,0.15525372326374054,0.15682753548026085,0.16090834140777588,0.4309620618972412,2,0.008928571428571428,False
full_selected_candidates,hidden.layer_23.input_mean,hidden,224,0.0,-0.0010558280628174543,0.0010641245753504336,0.0016841505421325564,0.002093614893965423,0.0026496511418372393,-0.0028300650883466005,-0.0011418547364883125,-0.000687765859765932,-0.00020849824795732275,0.001798124983906746,-2.3039715469005215,68,0.30357142857142855,False
full_selected_candidates,hidden.layer_23.input_rms,hidden,224,0.0,1.0713976621627808,1.0868685841560364,1.0879110097885132,1.0931200981140137,1.1048585176467896,1.0736619234085083,1.0907893478870392,1.0959959030151367,1.1001907587051392,1.113198161125183,1.2932696433168387,19,0.08482142857142858,False
full_selected_candidates,hidden.layer_23.output_mean,hidden,224,0.0,0.0014725819928571582,0.001583718170877546,0.0016494746087118983,0.0017057909863069654,0.0018384454306215048,0.001534210634417832,0.0017654765106271952,0.0018094219849444926,0.0018565925129223615,0.0019953225273638964,1.310262040487413,71,0.3169642857142857,False
full_selected_candidates,hidden.layer_23.output_rms,hidden,224,0.0,0.1272381693124771,0.13557660579681396,0.13638697564601898,0.13778913021087646,0.1426144689321518,0.1277645230293274,0.13648487627506256,0.13823404163122177,0.1400526873767376,0.14418689906597137,0.8348228717672413,8,0.03571428571428571,False
full_selected_candidates,hidden.layer_24.input_mean,hidden,224,0.0,0.003136049723252654,0.005333917681127787,0.00568504398688674,0.006058766273781657,0.0069514852948486805,0.002034693956375122,0.003469768271315843,0.0038922802777960896,0.004331979434937239,0.005710467230528593,-2.4732940468668745,22,0.09821428571428571,False
full_selected_candidates,hidden.layer_24.input_rms,hidden,224,0.0,1.068570852279663,1.0917954444885254,1.0932999849319458,1.0994775891304016,1.1136791706085205,1.0712703466415405,1.0952567756175995,1.1018301248550415,1.1070466339588165,1.123806118965149,1.1103852271404742,18,0.08035714285714286,False
