cohort,budget,method,reference,metric,n_pairs,mean_method,mean_reference,difference,interval95,macro_stratum_difference,stratum_sizes,wins,ties,losses,mean_ratio
MADE,30,Common2,Native,AUDC,4,0.5013888888888889,0.47138888888888886,0.02999999999999997,"[-0.14666666666666672,0.20666666666666667]",0.02999999999999997,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,1.0636417206835593
MADE,30,Common2,Native,candidate_oracle_calls,4,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",0,4,0,1.0
MADE,30,Common2,Native,environment_calls,4,62.75,73.0,-10.25,"[-17.0,-3.5]",-10.25,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",1,0,3,0.8595890410958904
MADE,30,Common2,Native,generation_calls,4,125.5,74.75,50.75,"[44.0,57.5]",50.75,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",4,0,0,1.6789297658862876
MADE,30,Common2,Native,pooling_forwards,4,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",0,4,0,
MADE,30,Common2,Native,total_tokens,4,233587.5,135169.0,98418.5,"[82591.5,114245.5]",98418.5,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",4,0,0,1.7281144345227086
MADE,30,Common2,Native,episode_wall_seconds,4,2259.008654585108,1817.2100650917273,441.79858949338086,"[187.82571464404464,695.7714643427171]",441.79858949338086,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,1.2431191627100526
MADE,30,Common2,Native,whole_job_wall_seconds,4,2531.768307697028,2067.119079524651,464.64922817237675,"[205.40160066308454,723.896855681669]",464.64922817237675,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,1.224781064997584
MADE,30,Common2,Native,initialization_wall_seconds,4,127.64519934169948,108.57579045393504,19.06940888776444,"[13.502480602823198,24.63633717270568]",19.06940888776444,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",4,0,0,1.17563223632118
MADE,30,Public2,Native,SUN,4,15.25,14.25,1.0,"[-3.5,5.5]",1.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,1.0701754385964912
MADE,30,Public2,Native,AUDC,4,0.4786111111111111,0.47138888888888886,0.0072222222222221855,"[-0.21722222222222226,0.23166666666666663]",0.0072222222222221855,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,1.0153211549793755
MADE,30,Public2,Native,candidate_oracle_calls,4,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",0,4,0,1.0
MADE,30,Public2,Native,environment_calls,4,55.25,73.0,-17.75,"[-19.5,-16.0]",-17.75,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",0,0,4,0.7568493150684932
MADE,30,Public2,Native,generation_calls,4,110.5,74.75,35.75,"[25.5,46.0]",35.75,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",4,0,0,1.4782608695652173
MADE,30,Public2,Native,pooling_forwards,4,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",0,4,0,
MADE,30,Public2,Native,total_tokens,4,220311.75,135169.0,85142.75,"[76498.0,93787.5]",85142.75,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",4,0,0,1.6298984974365425
MADE,30,Public2,Native,episode_wall_seconds,4,1975.0177871659398,1817.2100650917273,157.8077220742125,"[-10.25596058415249,325.8714047325775]",157.8077220742125,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",2,0,2,1.0868406603648473
MADE,30,Public2,Native,whole_job_wall_seconds,4,2252.728243534453,2067.119079524651,185.60916400980204,"[8.711722790729254,362.50660522887483]",185.60916400980204,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",2,0,2,1.0897912296627266
MADE,30,Public2,Native,initialization_wall_seconds,4,128.20553467422724,108.57579045393504,19.629744220292196,"[16.7701122360304,22.48937620455399]",19.629744220292196,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",4,0,0,1.1807930123117125
MADE,30,ActionPool2,Public2,SUN,4,11.25,15.25,-4.0,"[-9.5,1.5]",-4.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",1,0,3,0.7377049180327869
MADE,30,ActionPool2,Public2,AUDC,4,0.4069444444444445,0.4786111111111111,-0.07166666666666664,"[-0.24388888888888885,0.10055555555555556]",-0.07166666666666664,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",2,0,2,0.8502611723737669
MADE,30,ActionPool2,Public2,candidate_oracle_calls,4,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",0,4,0,1.0
MADE,30,ActionPool2,Public2,environment_calls,4,56.25,55.25,1.0,"[-7.0,9.0]",1.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,1.0180995475113122
MADE,30,ActionPool2,Public2,generation_calls,4,112.0,110.5,1.5,"[-14.0,17.0]",1.5,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,1.0135746606334841
MADE,30,ActionPool2,Public2,pooling_forwards,4,153.5,0.0,153.5,"[130.0,177.0]",153.5,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",4,0,0,
MADE,30,ActionPool2,Public2,total_tokens,4,236617.25,220311.75,16305.5,"[-3001.5,35612.5]",16305.5,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,1.0740110320942937
MADE,30,ActionPool2,Public2,episode_wall_seconds,4,2048.548404578236,1975.0177871659398,73.53061741229612,"[-159.16685766284354,306.2280924874358]",73.53061741229612,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,1.037230357058105
MADE,30,ActionPool2,Public2,whole_job_wall_seconds,4,2305.7069768133806,2252.728243534453,52.97873327892739,"[-185.3801575708203,291.3376241286751]",52.97873327892739,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",2,0,2,1.023517587365889
MADE,30,ActionPool2,Public2,initialization_wall_seconds,4,109.04771948698908,128.20553467422724,-19.157815187238157,"[-21.19970666174777,-17.115923712728545]",-19.157815187238157,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",0,0,4,0.8505695153027634
MADE,30,ActionPool2,Common2,SUN,4,11.25,14.75,-3.5,"[-9.0,2.0]",-3.5,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,0.7627118644067796
MADE,30,ActionPool2,Common2,AUDC,4,0.4069444444444445,0.5013888888888889,-0.09444444444444441,"[-0.2711111111111111,0.08222222222222224]",-0.09444444444444441,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",2,0,2,0.811634349030471
MADE,30,ActionPool2,Common2,candidate_oracle_calls,4,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",0,4,0,1.0
MADE,30,ActionPool2,Common2,environment_calls,4,56.25,62.75,-6.5,"[-14.0,1.0]",-6.5,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",1,1,2,0.896414342629482
MADE,30,ActionPool2,Common2,generation_calls,4,112.0,125.5,-13.5,"[-28.0,1.0]",-13.5,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",1,0,3,0.8924302788844621
MADE,30,ActionPool2,Common2,pooling_forwards,4,153.5,0.0,153.5,"[130.0,177.0]",153.5,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",4,0,0,
MADE,30,ActionPool2,Common2,total_tokens,4,236617.25,233587.5,3029.75,"[-21157.0,27216.5]",3029.75,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,1.012970514261251
MADE,30,ActionPool2,Common2,episode_wall_seconds,4,2048.548404578236,2259.008654585108,-210.46025000687223,"[-502.4725146640558,81.55201465031132]",-210.46025000687223,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",2,0,2,0.9068351289492843
MADE,30,ActionPool2,Common2,whole_job_wall_seconds,4,2305.7069768133806,2531.768307697028,-226.06133088364732,"[-522.4969457588159,70.37428399152122]",-226.06133088364732,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",1,0,3,0.9107101032126911
MADE,30,ActionPool2,Common2,initialization_wall_seconds,4,109.04771948698908,127.64519934169948,-18.5974798547104,"[-22.4765534424223,-14.7184062669985]",-18.5974798547104,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",0,0,4,0.8543033349423043
MADE,30,Public2,Common2,SUN,4,15.25,14.75,0.5,"[-1.0,2.0]",0.5,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",2,0,2,1.0338983050847457
MADE,30,Public2,Common2,AUDC,4,0.4786111111111111,0.5013888888888889,-0.022777777777777782,"[-0.07055555555555554,0.02499999999999998]",-0.022777777777777782,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",1,0,3,0.9545706371191136
MADE,30,Public2,Common2,candidate_oracle_calls,4,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",0,4,0,1.0
MADE,30,Public2,Common2,environment_calls,4,55.25,62.75,-7.5,"[-16.0,1.0]",-7.5,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",1,0,3,0.8804780876494024
MADE,30,Public2,Common2,generation_calls,4,110.5,125.5,-15.0,"[-32.0,2.0]",-15.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",1,0,3,0.8804780876494024
MADE,30,Public2,Common2,pooling_forwards,4,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",0,4,0,
MADE,30,Public2,Common2,total_tokens,4,220311.75,233587.5,-13275.75,"[-37747.5,11196.0]",-13275.75,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",1,0,3,0.9431658372130358
MADE,30,Public2,Common2,episode_wall_seconds,4,1975.0177871659398,2259.008654585108,-283.99086741916835,"[-665.8128096945584,97.83107485622168]",-283.99086741916835,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",1,0,3,0.8742851795442429
MADE,30,Public2,Common2,whole_job_wall_seconds,4,2252.728243534453,2531.768307697028,-279.0400641625747,"[-663.7667909283191,105.68666260316968]",-279.0400641625747,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",1,0,3,0.8897845180721147
MADE,30,Public2,Common2,initialization_wall_seconds,4,128.20553467422724,127.64519934169948,0.5603353325277567,"[-2.1469609681516886,3.267631633207202]",0.5603353325277567,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",3,0,1,1.0043897877508716
