task_id,budget,arm,metric,observed_seeds,missing_seeds,planned_seeds,coverage,n,mean,sample_variance_ddof1,SD
Al-Lu-Pt-Rb-Sm,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Li-V,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-V-Zn,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-K-Tb,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
